naselje_ime_lat,opstina_ime_lat,latitude,longitude,ulica_ime_lat,kucni_broj_lat
Srpska Crnja,Nova Crnja,45.717201317632856,20.69148009585247,Kneza Miloša,62
Vojvoda Stepa,Nova Crnja,45.68716601034313,20.65712006858276,Karađorđeva,25
Vojvoda Stepa,Nova Crnja,45.68948819840949,20.65982021835785,Nikole Tesle,20A
Srpska Crnja,Nova Crnja,45.724114004882516,20.679060567068692,Železnička,29
Srpska Crnja,Nova Crnja,45.72422569576385,20.67918560850042,Železnička,28
Srpska Crnja,Nova Crnja,45.715573637796595,20.688041710975916,Đure Jakšića,147
Srpska Crnja,Nova Crnja,45.72649987451562,20.68187201412799,Železnička,13
Srpska Crnja,Nova Crnja,45.720810833238076,20.69122019150489,Kralja Aleksandra,107
Srpska Crnja,Nova Crnja,45.72346737806359,20.693378600497713,Kralja Aleksandra,68
Srpska Crnja,Nova Crnja,45.730512529554915,20.693569208440323,Partizanska,16
Srpska Crnja,Nova Crnja,45.72921827582606,20.69439726906262,Petra Kočića,17
Srpska Crnja,Nova Crnja,45.72478966966946,20.696542465951953,Đure Jakšića,66
Srpska Crnja,Nova Crnja,45.72733273887528,20.69542192238067,Kralja Aleksandra,46
Srpska Crnja,Nova Crnja,45.72313652784759,20.6980153527347,Drage Gavrilovića,3
Radojevo,Nova Crnja,45.744146562508,20.793362967932165,Vojvode Mišića,63
Radojevo,Nova Crnja,45.75108713651938,20.793617125037663,Vojvode Mišića,1A
Aleksandrovo,Nova Crnja,45.63229583790902,20.58302779052121,Karađorđeva,73
Aleksandrovo,Nova Crnja,45.637423895713326,20.587304938508275,Đure Jakšića,47
Aleksandrovo,Nova Crnja,45.64396185624084,20.58684668208286,Karađorđeva,20A
Aleksandrovo,Nova Crnja,45.637965528711646,20.589191109679913,Nikole Tesle,29
Aleksandrovo,Nova Crnja,45.631275719261936,20.59241876671246,Žarka Zrenjanina,61
Aleksandrovo,Nova Crnja,45.6425250980809,20.593613101114148,4.oktobra,18
Aleksandrovo,Nova Crnja,45.64276811837487,20.59607371152709,Žarka Zrenjanina,14
Nova Crnja,Nova Crnja,45.66061812676398,20.59443724394976,Jedan Red,23
Vojvoda Stepa,Nova Crnja,45.68570040976116,20.64739337910198,Jna,1B
Vojvoda Stepa,Nova Crnja,45.68558195149749,20.648413261770603,Jna,1
Vojvoda Stepa,Nova Crnja,45.68513353616659,20.653008192791937,Jna,23
Vojvoda Stepa,Nova Crnja,45.6887423385434,20.653306047532485,Njegoševa,21
Vojvoda Stepa,Nova Crnja,45.69584623291888,20.652886198597407,Đure Jakšića,17
Vojvoda Stepa,Nova Crnja,45.6761819731811,20.654481808666617,Karađorđeva,64A
Vojvoda Stepa,Nova Crnja,45.676371532816425,20.655107869165608,Karađorđeva,61
Vojvoda Stepa,Nova Crnja,45.67960103031488,20.65579092237216,Karađorđeva,51A
Vojvoda Stepa,Nova Crnja,45.68308665091815,20.655744635259488,Karađorđeva,42
Vojvoda Stepa,Nova Crnja,45.685279913284,20.659024743840664,Jna,35B
Vojvoda Stepa,Nova Crnja,45.68581825106543,20.659718152802995,Nikole Tesle,33
Vojvoda Stepa,Nova Crnja,45.68807481165715,20.660127760285175,Njegoševa,49
Srpska Crnja,Nova Crnja,45.715648003417826,20.685128462849207,Kralja Aleksandra,164
Srpska Crnja,Nova Crnja,45.71520316437131,20.687547425199966,Đure Jakšića,153
Srpska Crnja,Nova Crnja,45.71400498365525,20.68896794841888,Nikole Pašića,15
Srpska Crnja,Nova Crnja,45.7201732515324,20.68159168495095,Partizanska,109
Srpska Crnja,Nova Crnja,45.721011974823234,20.68208717436941,Partizanska,114A
Srpska Crnja,Nova Crnja,45.72458823005929,20.686868371408003,Partizanska,61
Srpska Crnja,Nova Crnja,45.72441945152619,20.688410646606734,Knez Mihajlova,3
Srpska Crnja,Nova Crnja,45.71954199949651,20.689098877790958,Kralja Aleksandra,108
Srpska Crnja,Nova Crnja,45.720517401534195,20.69328975291981,Đure Jakšića,102
Srpska Crnja,Nova Crnja,45.72234444966487,20.697195781975026,Drage Gavrilovića,17
Srpska Crnja,Nova Crnja,45.72642882308211,20.70570287986863,Dositejeva,6
Radojevo,Nova Crnja,45.74146387716515,20.792810211320536,Vojvode Mišića,94
Toba,Nova Crnja,45.69222977563491,20.55999466188222,Feješ Klare,39
Toba,Nova Crnja,45.69192936796801,20.560823877089863,Feješ Klare,20
Toba,Nova Crnja,45.68938219655976,20.562977136145964,Košut Lajoša,41
Aleksandrovo,Nova Crnja,45.63640874760091,20.597132646793558,Nikole Tesle,61
Aleksandrovo,Nova Crnja,45.63063609012244,20.584269284229826,Đure Jakšića,96
Aleksandrovo,Nova Crnja,45.6327157958673,20.585568586462234,Đure Jakšića,71
Aleksandrovo,Nova Crnja,45.636803993753226,20.584892803913455,Karađorđeva,49
Aleksandrovo,Nova Crnja,45.63563603149719,20.588374786900616,Mihajla Pupina,62A
Aleksandrovo,Nova Crnja,45.64534006748545,20.58789101953232,Karađorđeva,9
Aleksandrovo,Nova Crnja,45.63558374354224,20.59156176326189,4.oktobra,57
Aleksandrovo,Nova Crnja,45.63731973174148,20.592160802070094,Nikole Tesle,35
Aleksandrovo,Nova Crnja,45.63678858746267,20.592488761650696,Nikole Tesle,26
Aleksandrovo,Nova Crnja,45.632271748382784,20.594590301289664,Branka Radičevića,47A
Aleksandrovo,Nova Crnja,45.63548520662376,20.59396704684438,Žarka Zrenjanina,41
Aleksandrovo,Nova Crnja,45.63021463409014,20.59620520473616,Gavrila Principa,68
Aleksandrovo,Nova Crnja,45.62963137206611,20.598298368981656,Vuka Karadžića,54A
Aleksandrovo,Nova Crnja,45.63454779301258,20.597741949132985,Gavrila Principa,48A
Nova Crnja,Nova Crnja,45.66223821668366,20.58960372331834,Kiš Ferenca,26
Nova Crnja,Nova Crnja,45.66434321529946,20.600255083051724,1.maja,8
Vojvoda Stepa,Nova Crnja,45.68843135473663,20.656313269811804,Njegoševa,33A
Aleksandrovo,Nova Crnja,45.644104671407796,20.602361777820065,Svetozara Markovića,62
Vojvoda Stepa,Nova Crnja,45.6831312739164,20.650667126737027,Zmaj Jovina,43A
Vojvoda Stepa,Nova Crnja,45.68371440238872,20.653047657517128,Alekse Šantića,38A
Vojvoda Stepa,Nova Crnja,45.68879928162922,20.653800011350828,Njegoševa,23
Vojvoda Stepa,Nova Crnja,45.689849025972705,20.65468445004105,Alekse Šantića,21
Vojvoda Stepa,Nova Crnja,45.68825681237838,20.658198088102875,Njegoševa,41
Vojvoda Stepa,Nova Crnja,45.68406979044275,20.66006546063525,Jna,40A
Vojvoda Stepa,Nova Crnja,45.68991564508114,20.65997032989694,Nikole Tesle,18
Srpska Crnja,Nova Crnja,45.723930020165476,20.678833262771185,Železnička,31
Srpska Crnja,Nova Crnja,45.716007669422716,20.68844236692492,Đure Jakšića,141
Srpska Crnja,Nova Crnja,45.720730570503164,20.686273249308247,Kneza Miloša,39
Srpska Crnja,Nova Crnja,45.724410641670396,20.68765647867713,Knez Mihajlova,2B
Srpska Crnja,Nova Crnja,45.720002580079544,20.69026244705319,Kralja Aleksandra,117
Srpska Crnja,Nova Crnja,45.72556017098249,20.690748092469686,Patrijarha Arsenija Čarnojevića,23
Srpska Crnja,Nova Crnja,45.71709001330085,20.691659954447573,Kneza Miloša,64
Srpska Crnja,Nova Crnja,45.72437343646689,20.696291429292334,Đure Jakšića,72
Srpska Crnja,Nova Crnja,45.72678783274411,20.695591180957837,Kralja Aleksandra,57
Srpska Crnja,Nova Crnja,45.728345700462434,20.696204744009723,Kralja Aleksandra,45A
Srpska Crnja,Nova Crnja,45.73992631059338,20.694196044283633,Mihajla Pupina,41
Srpska Crnja,Nova Crnja,45.72288516328439,20.697753400084288,Drage Gavrilovića,15
Srpska Crnja,Nova Crnja,45.725323586301236,20.697353176225935,Đure Jakšića,55
Srpska Crnja,Nova Crnja,45.73138100598742,20.697722100460975,Kralja Aleksandra,13
Srpska Crnja,Nova Crnja,45.73548218983556,20.703520892412257,Svetozara Miletića,1
Srpska Crnja,Nova Crnja,45.72011204689074,20.690534516509715,Kralja Aleksandra,115
Toba,Nova Crnja,45.69073607175983,20.551931758494327,Feješ Klare,2
Toba,Nova Crnja,45.68898882019602,20.56057334010046,Košut Lajoša,21
Toba,Nova Crnja,45.69230498134654,20.56319737143138,Feješ Klare,40
Aleksandrovo,Nova Crnja,45.64039139023495,20.58362844499886,Železnička,33A
Aleksandrovo,Nova Crnja,45.637916590794134,20.58459370816885,Karađorđeva,50B
Aleksandrovo,Nova Crnja,45.638070678929104,20.585682187451994,Nikole Tesle,12
Aleksandrovo,Nova Crnja,45.636013852222696,20.586221476991405,Đure Jakšića,62
Aleksandrovo,Nova Crnja,45.6410591310587,20.58577231087194,Karađorđeva,38
Aleksandrovo,Nova Crnja,45.64329235273734,20.586618440410508,Karađorđeva,26
Aleksandrovo,Nova Crnja,45.63715348245517,20.590223387328017,Nikole Tesle,22V
Aleksandrovo,Nova Crnja,45.629976228803585,20.591907317512835,Žarka Zrenjanina,71
Aleksandrovo,Nova Crnja,45.640630300698035,20.592901167474334,4.oktobra,22
Aleksandrovo,Nova Crnja,45.64067849629487,20.59369638416073,4.oktobra,25
Aleksandrovo,Nova Crnja,45.62939647861517,20.59879384013907,Vuka Karadžića,85
Nova Crnja,Nova Crnja,45.66343942262526,20.591195965307893,29.novembra,21
Nova Crnja,Nova Crnja,45.66221306534852,20.592888414082992,Jedan Red,1
Aleksandrovo,Nova Crnja,45.644161684137494,20.5972079706802,Žarka Zrenjanina,1
Vojvoda Stepa,Nova Crnja,45.680016393301074,20.65000518426084,Zmaj Jovina,53
Vojvoda Stepa,Nova Crnja,45.68412773430468,20.650247552661092,Zmaj Jovina,38
Vojvoda Stepa,Nova Crnja,45.69308205494033,20.65528670143617,Alekse Šantića,11
Vojvoda Stepa,Nova Crnja,45.68417345310152,20.658878650181357,Jna,36A
Vojvoda Stepa,Nova Crnja,45.68250200592995,20.659123418102517,Nikole Tesle,43
Vojvoda Stepa,Nova Crnja,45.69372337391132,20.660641463788924,Nikole Tesle,4
Vojvoda Stepa,Nova Crnja,45.687967341983416,20.66173526620781,Njegoševa,57
Srpska Crnja,Nova Crnja,45.72313675676467,20.677865534269966,Železnička,38
Srpska Crnja,Nova Crnja,45.71814095538628,20.68094379577841,Partizanska,129
Srpska Crnja,Nova Crnja,45.72416238447094,20.680586322800572,Kneza Miloša,9
Srpska Crnja,Nova Crnja,45.72336410440622,20.685387108568282,Partizanska,75
Srpska Crnja,Nova Crnja,45.72435796590259,20.686105160983306,Partizanska,80
Srpska Crnja,Nova Crnja,45.72003377990149,20.687441088908592,Kneza Miloša,45
Srpska Crnja,Nova Crnja,45.724979430691725,20.687338202626975,Partizanska,57A
Srpska Crnja,Nova Crnja,45.71922784461872,20.689320477979837,Kralja Aleksandra,129
Srpska Crnja,Nova Crnja,45.727799531691055,20.690303791784647,Partizanska,42A
Srpska Crnja,Nova Crnja,45.71837398694176,20.690764608214966,Đure Jakšića,134
Srpska Crnja,Nova Crnja,45.71868238531133,20.69167535325187,Đure Jakšića,125
Srpska Crnja,Nova Crnja,45.72120932271208,20.69169589253741,Kralja Aleksandra,101
Srpska Crnja,Nova Crnja,45.722267894409455,20.69687198077348,Drage Gavrilovića,14
Srpska Crnja,Nova Crnja,45.727649088677765,20.698806728501282,Đure Jakšića,33
Srpska Crnja,Nova Crnja,45.72821320710243,20.69919760216442,Đure Jakšića,27B
Srpska Crnja,Nova Crnja,45.729508556962564,20.699421085872103,Đure Jakšića,18
Srpska Crnja,Nova Crnja,45.72734330714794,20.703928036286854,Nikole Tesle,14
Srpska Crnja,Nova Crnja,45.726816348215245,20.706173648257387,Dositejeva,3
Srpska Crnja,Nova Crnja,45.72845100658917,20.699299782615533,Đure Jakšića,27
Toba,Nova Crnja,45.690451782029136,20.55091210434217,Petefi Šandora,29A
Toba,Nova Crnja,45.68920979890472,20.551908756077907,Petefi Šandora,46
Toba,Nova Crnja,45.68854428186956,20.557661283273315,Košut Lajoša,9
Toba,Nova Crnja,45.68851369101375,20.559364715345673,Košut Lajoša,28
Aleksandrovo,Nova Crnja,45.633354400132845,20.58100036471086,Železnička,65
Aleksandrovo,Nova Crnja,45.63416840492545,20.582316965983544,Branka Radičevića,6
Aleksandrovo,Nova Crnja,45.63424198518186,20.583981399166497,Branka Radičevića,9A
Aleksandrovo,Nova Crnja,45.639403873856956,20.585130619218035,Karađorđeva,50A
Aleksandrovo,Nova Crnja,45.63334986964908,20.588820175226612,Branka Radičevića,27
Aleksandrovo,Nova Crnja,45.63461212560755,20.588111050156044,Mihajla Pupina,70
Aleksandrovo,Nova Crnja,45.64081416104381,20.588072151754034,Đure Jakšića,36
Aleksandrovo,Nova Crnja,45.64465371425872,20.585195685366873,Železnička,13
Aleksandrovo,Nova Crnja,45.63269472375517,20.590432678835427,Branka Radičevića,34
Aleksandrovo,Nova Crnja,45.63415715617889,20.590974623420365,4.oktobra,69
Aleksandrovo,Nova Crnja,45.63474503408608,20.59128404874652,4.oktobra,63A
Aleksandrovo,Nova Crnja,45.63482662596673,20.59369338394936,Žarka Zrenjanina,47
Aleksandrovo,Nova Crnja,45.625959946649836,20.595610243060154,Miloša Petrovića,59
Aleksandrovo,Nova Crnja,45.631302689685285,20.598100529162288,Branka Radičevića,62
Aleksandrovo,Nova Crnja,45.63427046390668,20.597713397299838,Gavrila Principa,50A
Aleksandrovo,Nova Crnja,45.63402878665908,20.599942703613102,Vuka Karadžića,38
Aleksandrovo,Nova Crnja,45.64327075812644,20.589466085993177,Đure Jakšića,25
Nova Crnja,Nova Crnja,45.662330766591836,20.589058644743233,Kiš Ferenca,21
Nova Crnja,Nova Crnja,45.66147357745846,20.593628532378933,Jedan Red,11
Aleksandrovo,Nova Crnja,45.643111326970946,20.596227542049565,Žarka Zrenjanina,12
Nova Crnja,Nova Crnja,45.66430174887127,20.59990299975217,1.maja,9
Vojvoda Stepa,Nova Crnja,45.68326472853661,20.650628542322465,Zmaj Jovina,43
Vojvoda Stepa,Nova Crnja,45.688867284063214,20.652126185693167,Njegoševa,15
Vojvoda Stepa,Nova Crnja,45.691180878507154,20.652280217786345,Zmaj Jovina,13
Vojvoda Stepa,Nova Crnja,45.68250601622408,20.652832973052245,Alekse Šantića,48
Vojvoda Stepa,Nova Crnja,45.6934385563319,20.657614241577456,Karađorđeva,8
Vojvoda Stepa,Nova Crnja,45.68893001516546,20.659806392774342,Nikole Tesle,24
Srpska Crnja,Nova Crnja,45.7243495523911,20.68027940603241,Kneza Miloša,5
Srpska Crnja,Nova Crnja,45.71997711487513,20.680846351675044,Partizanska,128
Srpska Crnja,Nova Crnja,45.726013785170025,20.689842276758476,Patrijarha Arsenija Čarnojevića,17
Srpska Crnja,Nova Crnja,45.718172971926855,20.69052183488401,Đure Jakšića,136
Srpska Crnja,Nova Crnja,45.725090597095786,20.69111295358287,Patrijarha Arsenija Čarnojevića,32
Srpska Crnja,Nova Crnja,45.72498994502854,20.691904358323168,Patrijarha Arsenija Čarnojevića,27A
Srpska Crnja,Nova Crnja,45.72253415158492,20.692097506217603,Knez Mihajlova,29
Srpska Crnja,Nova Crnja,45.73785987642752,20.693509483906162,Mihajla Pupina,64
Srpska Crnja,Nova Crnja,45.72143254888627,20.694042134902528,Đure Jakšića,94
Srpska Crnja,Nova Crnja,45.72119330772093,20.69593009551208,Drage Gavrilovića,24
Srpska Crnja,Nova Crnja,45.72312620885605,20.6954165102431,Đure Jakšića,82
Srpska Crnja,Nova Crnja,45.723645455500204,20.696326215582417,Đure Jakšića,71
Srpska Crnja,Nova Crnja,45.725613763409186,20.69704446715597,Đure Jakšića,56
Srpska Crnja,Nova Crnja,45.73088923897021,20.70026360535955,Đure Jakšića,2
Radojevo,Nova Crnja,45.74245415164365,20.792866195532476,Vojvode Mišića,86
Radojevo,Nova Crnja,45.750455302273146,20.79312922273142,Vojvode Mišića,12
Toba,Nova Crnja,45.69207258274202,20.550482233755186,Petefi Šandora,8
Toba,Nova Crnja,45.684875606594886,20.55367546378057,Petefi Šandora,91
Toba,Nova Crnja,45.68888525330816,20.559857013309525,Košut Lajoša,15
Toba,Nova Crnja,45.68770648229256,20.56191244687894,Jna,19
Toba,Nova Crnja,45.68927487181314,20.56223925329291,Košut Lajoša,35
Aleksandrovo,Nova Crnja,45.638321093105716,20.582347446150415,Železnička,79
Aleksandrovo,Nova Crnja,45.63358909737608,20.588490488732077,Mihajla Pupina,71A
Aleksandrovo,Nova Crnja,45.63698810898501,20.59049211621101,Nikole Tesle,22G
Aleksandrovo,Nova Crnja,45.63020638611097,20.591429807909215,Žarka Zrenjanina,78
Aleksandrovo,Nova Crnja,45.6427529408897,20.59107376210556,Mihajla Pupina,30
Aleksandrovo,Nova Crnja,45.632063380585514,20.59372990174624,Branka Radičevića,46
Aleksandrovo,Nova Crnja,45.63673234513884,20.592972249116382,Nikole Tesle,30
Aleksandrovo,Nova Crnja,45.63014091517956,20.596663483529518,Gavrila Principa,65
Aleksandrovo,Nova Crnja,45.63810466618204,20.601536835939093,Vuka Karadžića,24
Aleksandrovo,Nova Crnja,45.6394061633258,20.602017129189555,Vuka Karadžića,16G
Aleksandrovo,Nova Crnja,45.64526404403096,20.59022765121053,Đure Jakšića,11
Nova Crnja,Nova Crnja,45.66249197453069,20.589409704041728,Kiš Ferenca,22
Vojvoda Stepa,Nova Crnja,45.685187177286885,20.645965890125414,Jna,2I
Vojvoda Stepa,Nova Crnja,45.67659524087382,20.654524204950903,Karađorđeva,62
Vojvoda Stepa,Nova Crnja,45.679229045181536,20.655678152264706,Karađorđeva,55
Vojvoda Stepa,Nova Crnja,45.68498610585617,20.658927646712552,Jna,35A
Vojvoda Stepa,Nova Crnja,45.6928929374914,20.66054399416693,Nikole Tesle,10
Srpska Crnja,Nova Crnja,45.71440147484533,20.687255604978073,Đure Jakšića,163
Srpska Crnja,Nova Crnja,45.71381873522528,20.688761607928285,Nikole Pašića,17
Srpska Crnja,Nova Crnja,45.720382266981744,20.681823981030597,Partizanska,107
Srpska Crnja,Nova Crnja,45.720736091024484,20.681760421106066,Partizanska,118
Srpska Crnja,Nova Crnja,45.72285894172532,20.682769083920483,Kneza Miloša,25
Srpska Crnja,Nova Crnja,45.7221792498203,20.68320791495658,Kneza Miloša,26
Srpska Crnja,Nova Crnja,45.73325631353221,20.703352730173314,Svetozara Miletića,21
Srpska Crnja,Nova Crnja,45.72734798409984,20.686778798493055,Patrijarha Arsenija Čarnojevića,14
Srpska Crnja,Nova Crnja,45.72411768311812,20.688222903557527,Knez Mihajlova,4
Srpska Crnja,Nova Crnja,45.73026930200105,20.687346859540916,Mike Antića,17
Srpska Crnja,Nova Crnja,45.7190532259711,20.689120734499184,Kralja Aleksandra,131
Srpska Crnja,Nova Crnja,45.72724600950526,20.68961672459231,Partizanska,48
Srpska Crnja,Nova Crnja,45.719703625349275,20.692346919680286,Đure Jakšića,114
Srpska Crnja,Nova Crnja,45.72437976441818,20.692499237204373,Patrijarha Arsenija Čarnojevića,38
Srpska Crnja,Nova Crnja,45.724708794721856,20.692451554192314,Patrijarha Arsenija Čarnojevića,31
Srpska Crnja,Nova Crnja,45.72077610715426,20.693600207509466,Đure Jakšića,98
Srpska Crnja,Nova Crnja,45.72638073355661,20.6950197096686,Kralja Aleksandra,54
Srpska Crnja,Nova Crnja,45.72663822231537,20.695517070106092,Kralja Aleksandra,59
Srpska Crnja,Nova Crnja,45.7378915306697,20.69396896800813,Mihajla Pupina,57
Srpska Crnja,Nova Crnja,45.726551220635535,20.70298481933887,Nikole Tesle,28
Srpska Crnja,Nova Crnja,45.73446696568956,20.7029904161809,Svetozara Miletića,10
Srpska Crnja,Nova Crnja,45.7346345686952,20.702993769258505,Svetozara Miletića,8
Srpska Crnja,Nova Crnja,45.72765956528819,20.704299061974332,Nikole Tesle,8
Radojevo,Nova Crnja,45.738622258014054,20.791775938682427,Vojvode Mišića,126
Radojevo,Nova Crnja,45.73909044712888,20.792402255791284,Vojvode Mišića,111
Radojevo,Nova Crnja,45.747766138771915,20.79302345070283,Vojvode Mišića,44
Toba,Nova Crnja,45.68856229923874,20.552235506283658,Petefi Šandora,52
Toba,Nova Crnja,45.688427830153536,20.55232827552353,Petefi Šandora,52A
Toba,Nova Crnja,45.685138234494964,20.553509898283327,Petefi Šandora,89
Toba,Nova Crnja,45.6874651638505,20.560738865794143,Jna,9
Toba,Nova Crnja,45.68882219832932,20.561646882753834,Košut Lajoša,48
Aleksandrovo,Nova Crnja,45.63882836399791,20.58180040088376,Železnička,10
Aleksandrovo,Nova Crnja,45.639445698443694,20.58188819459662,Železnička,6
Aleksandrovo,Nova Crnja,45.63303826916237,20.58279070398664,Karađorđeva,78
Aleksandrovo,Nova Crnja,45.63775189285003,20.582672579110717,Železnička,43
Aleksandrovo,Nova Crnja,45.63263056302767,20.584999953399336,Đure Jakšića,80
Aleksandrovo,Nova Crnja,45.63187945632613,20.585278384621315,Đure Jakšića,77
Aleksandrovo,Nova Crnja,45.630136107383265,20.589025979524788,4.oktobra,78
Aleksandrovo,Nova Crnja,45.64146577059073,20.586412191720644,Karađorđeva,29
Aleksandrovo,Nova Crnja,45.63981500468117,20.58770774470963,Đure Jakšića,42
Aleksandrovo,Nova Crnja,45.64376641056035,20.584875263955567,Železnička,21A
Nova Crnja,Nova Crnja,45.66315480859545,20.588736572860554,Kiš Ferenca,10
Aleksandrovo,Nova Crnja,45.642650947622556,20.591800034207154,Mihajla Pupina,27A
Aleksandrovo,Nova Crnja,45.63688887973537,20.59467081722319,Nikole Tesle,49
Aleksandrovo,Nova Crnja,45.63161318617489,20.596099709189865,Branka Radičevića,54A
Aleksandrovo,Nova Crnja,45.63062540064699,20.596908642446,Gavrila Principa,61A
Aleksandrovo,Nova Crnja,45.64555307602942,20.58967950746703,Đure Jakšića,6
Nova Crnja,Nova Crnja,45.66378987551097,20.590907791671714,29.novembra,15
Vojvoda Stepa,Nova Crnja,45.67954887291134,20.652240049788553,Alekse Šantića,56
Vojvoda Stepa,Nova Crnja,45.68851769615968,20.650240998705016,Njegoševa,8A
Vojvoda Stepa,Nova Crnja,45.68608425003607,20.659786657780796,Nikole Tesle,31
Vojvoda Stepa,Nova Crnja,45.68397071899424,20.660650096500788,Jna,44
Vojvoda Stepa,Nova Crnja,45.683896923514574,20.661685830873825,Jna,48
Vojvoda Stepa,Nova Crnja,45.69259306626783,20.660980691625113,Nikole Tesle,11
Srpska Crnja,Nova Crnja,45.722882798800725,20.67702040229098,Železnička,45
Srpska Crnja,Nova Crnja,45.716968587226866,20.689100557087812,Đure Jakšića,150
Srpska Crnja,Nova Crnja,45.72352145451717,20.685099013205015,Partizanska,90
Srpska Crnja,Nova Crnja,45.720076893475735,20.686652380779833,Kneza Miloša,40
Srpska Crnja,Nova Crnja,45.717522423175886,20.68670148050074,Kralja Aleksandra,130
Srpska Crnja,Nova Crnja,45.724664393052144,20.686480490742664,Partizanska,76A
Srpska Crnja,Nova Crnja,45.7262120763287,20.68954547162228,Patrijarha Arsenija Čarnojevića,15
Srpska Crnja,Nova Crnja,45.72310682259644,20.690181554544385,Knez Mihajlova,14
Srpska Crnja,Nova Crnja,45.718957853902275,20.69199212297432,Đure Jakšića,123
Srpska Crnja,Nova Crnja,45.730322832572625,20.693852480417533,Partizanska,17
Srpska Crnja,Nova Crnja,45.7242467528153,20.696207685859214,Đure Jakšića,74
Srpska Crnja,Nova Crnja,45.72719676387697,20.695364444091055,Kralja Aleksandra,48
Srpska Crnja,Nova Crnja,45.73112903504674,20.69702763081538,Kralja Aleksandra,10
Srpska Crnja,Nova Crnja,45.72760751581074,20.698265000313814,Đure Jakšića,36
Srpska Crnja,Nova Crnja,45.72525068479825,20.704298406423106,Dositejeva,15
Radojevo,Nova Crnja,45.740073295232094,20.78685950278345,Mileta Jakšića,10
Radojevo,Nova Crnja,45.74999940799001,20.79203474234787,Vojvode Mišića,18A
Radojevo,Nova Crnja,45.74011606248571,20.792936285501327,Vojvode Mišića,101
Radojevo,Nova Crnja,45.74049991823143,20.79302099205974,Vojvode Mišića,97
Radojevo,Nova Crnja,45.75029049282598,20.79312597454808,Vojvode Mišića,14
Radojevo,Nova Crnja,45.75050880077329,20.793595985677825,Vojvode Mišića,9
Toba,Nova Crnja,45.688541166705036,20.563426757088283,Doža Đerđa,2
Toba,Nova Crnja,45.6919234804669,20.55666612260614,Feješ Klare,23
Toba,Nova Crnja,45.68927398287228,20.562007319005176,Košut Lajoša,33
Aleksandrovo,Nova Crnja,45.635838718596126,20.58192643922331,Železnička,57
Aleksandrovo,Nova Crnja,45.638713490363806,20.58453264514081,Nikole Tesle,11
Aleksandrovo,Nova Crnja,45.645678128056595,20.587313757462123,Karađorđeva,10
Aleksandrovo,Nova Crnja,45.646764805705246,20.587861707578014,Svetozara Markovića,8
Nova Crnja,Nova Crnja,45.66349817769317,20.588407615855427,Kiš Ferenca,4
Aleksandrovo,Nova Crnja,45.6310385803194,20.589863436870413,4.oktobra,83
Aleksandrovo,Nova Crnja,45.62759440220536,20.590976431020483,Žarka Zrenjanina,81
Aleksandrovo,Nova Crnja,45.63871100915157,20.592742486211723,4.oktobra,41A
Aleksandrovo,Nova Crnja,45.64482468077955,20.592660973832512,Mihajla Pupina,9
Aleksandrovo,Nova Crnja,45.6434675017465,20.601717225700256,Gavrila Principa,3
Nova Crnja,Nova Crnja,45.6647392381863,20.599453918888166,1.maja,5
Aleksandrovo,Nova Crnja,45.64045180697153,20.602406865818306,Vuka Karadžića,16A
Aleksandrovo,Nova Crnja,45.64091735352952,20.60243821870948,Vuka Karadžića,16
Vojvoda Stepa,Nova Crnja,45.674394558606686,20.65245622170997,Kosovska,27
Vojvoda Stepa,Nova Crnja,45.686853252335844,20.65129840116317,Zmaj Jovina,31
Vojvoda Stepa,Nova Crnja,45.68606923375481,20.65347268459022,Alekse Šantića,36
Vojvoda Stepa,Nova Crnja,45.684619151987526,20.6537248603158,Jna,26
Vojvoda Stepa,Nova Crnja,45.68343643545281,20.656436186392057,Karađorđeva,37A
Vojvoda Stepa,Nova Crnja,45.6879175608479,20.657653705966464,Njegoševa,40
Srpska Crnja,Nova Crnja,45.725083853259434,20.68018898689984,Železnička,25
Srpska Crnja,Nova Crnja,45.72738903483141,20.682736373578724,Železnička,8
Srpska Crnja,Nova Crnja,45.72297697216878,20.68443757128074,Partizanska,94A
Srpska Crnja,Nova Crnja,45.71945361207318,20.68771288294815,Kneza Miloša,46A
Srpska Crnja,Nova Crnja,45.72366387343981,20.68915144845356,Knez Mihajlova,12
Srpska Crnja,Nova Crnja,45.72385811218271,20.68951623154841,Knez Mihajlova,9A
Srpska Crnja,Nova Crnja,45.72616895959072,20.69492396357832,Kralja Aleksandra,56
Srpska Crnja,Nova Crnja,45.72688593132476,20.695249828292923,Kralja Aleksandra,50
Srpska Crnja,Nova Crnja,45.729466324734325,20.695978256791342,Kralja Aleksandra,28
Srpska Crnja,Nova Crnja,45.74071371880312,20.694877538491795,Mihajla Pupina,35A
Srpska Crnja,Nova Crnja,45.72672307532254,20.703585482060053,Nikole Tesle,19
Srpska Crnja,Nova Crnja,45.73495457277388,20.703489237631356,Svetozara Miletića,5
Radojevo,Nova Crnja,45.738530995682446,20.792174369224465,Vojvode Mišića,117
Radojevo,Nova Crnja,45.747891994134726,20.793484910389996,Vojvode Mišića,29
Srpska Crnja,Nova Crnja,45.71904319643017,20.679433069738185,Partizanska,140A
Toba,Nova Crnja,45.69112682197463,20.550540027351033,Petefi Šandora,25
Toba,Nova Crnja,45.68578324578771,20.553190265942366,Petefi Šandora,83
Aleksandrovo,Nova Crnja,45.63656799043068,20.5807766399842,Železnička,34
